Customer ID,Persona,raw_cluster,Churn Value,Age,married_bin,senior_bin,Number of Dependents,Tenure in Months,Monthly Charge,is_fiber,is_mpm,protection_count,Number of Referrals,Satisfaction Score,CLTV
0708-SJDIS,P2: Solo Drifter,0,0,32,0,0,0,34,65.0,0,1,1,0,5,5567
2073-QBVBI,P1: Family Anchor,3,0,59,1,0,0,41,35.45,0,0,2,10,4,2954
6928-ONTRW,P1: Family Anchor,3,0,53,1,0,1,72,19.7,0,0,0,9,3,5451
5231-FIQPA,P2: Solo Drifter,0,0,53,0,0,0,41,19.85,0,0,0,0,5,3523
6617-WLBQC,P1: Family Anchor,3,0,51,1,0,3,23,81.85,1,0,1,3,4,5939
2599-CIPQE,P4: Connected Professional,2,0,36,1,0,3,71,109.3,1,0,4,4,3,5737
8774-GSBUN,P1: Family Anchor,3,0,40,1,0,0,72,25.4,0,0,0,8,5,6011
7326-RIGQZ,P1: Family Anchor,3,0,48,1,0,3,6,69.8,1,1,0,9,4,2651
1401-FTHFQ,P1: Family Anchor,3,0,64,1,0,1,23,20.0,0,0,0,2,5,2170
0254-FNMCI,P4: Connected Professional,2,0,19,0,0,0,72,109.9,1,0,4,0,4,5234
1848-LBZHY,P1: Family Anchor,3,0,19,1,0,0,7,50.3,0,1,1,7,3,2547
8118-TJAFG,P4: Connected Professional,2,0,33,1,0,1,9,101.5,1,1,2,1,3,2757
5429-LWCMV,P2: Solo Drifter,0,0,52,0,0,0,12,89.15,1,1,1,0,5,4041
7298-IZWLY,P2: Solo Drifter,0,0,43,0,0,0,1,19.4,0,1,0,0,4,2742
3955-JBZZM,P2: Solo Drifter,0,0,45,0,0,0,20,78.8,1,1,0,0,3,2317
4815-TUMEQ,P2: Solo Drifter,0,0,25,0,0,0,10,19.3,0,0,0,0,4,4190
9909-IDLEK,P1: Family Anchor,3,0,32,1,0,3,20,96.8,1,1,2,7,4,3222
4092-OFQZS,P1: Family Anchor,3,0,27,1,0,0,20,20.65,0,0,0,8,3,4147
1561-BWHIN,P1: Family Anchor,3,0,33,1,0,1,19,19.8,0,0,0,1,5,4464
9927-DSWDF,P4: Connected Professional,2,0,53,1,0,0,22,104.6,1,1,3,1,3,2429
9500-LTVBP,P2: Solo Drifter,0,0,63,0,0,0,35,80.05,1,1,1,0,5,3999
7252-NTGSS,P2: Solo Drifter,0,0,43,0,0,0,1,45.15,0,1,0,0,3,4131
8149-AIQCG,P2: Solo Drifter,0,0,43,0,0,0,39,73.15,1,1,0,0,5,3271
0899-WZRSD,P4: Connected Professional,2,0,31,0,0,0,56,105.35,1,1,2,0,3,5680
3255-GRXMG,P2: Solo Drifter,0,0,58,0,0,2,18,45.65,0,1,0,0,5,4403
4828-FAZPK,P1: Family Anchor,3,0,30,1,0,2,16,79.95,1,1,1,1,4,3855
6094-ZIVKX,P2: Solo Drifter,0,0,45,0,0,0,68,54.45,0,0,2,0,4,6309
3262-EIDHV,P4: Connected Professional,2,0,46,1,0,1,72,84.7,0,0,3,1,4,6375
7354-OIJLX,P2: Solo Drifter,0,0,52,0,0,0,9,75.85,1,1,0,0,5,5212
1376-HHBDV,P2: Solo Drifter,0,0,37,0,0,0,30,48.8,0,1,1,0,3,4864
6133-OZILE,P2: Solo Drifter,0,0,45,0,0,0,18,35.2,0,1,2,0,3,5381
7191-ADRGF,P4: Connected Professional,2,0,63,1,0,0,44,54.3,0,0,2,1,3,3222
5018-LXQQG,P1: Family Anchor,3,0,47,1,0,2,30,66.3,0,1,2,1,3,4631
6892-BOGQE,P2: Solo Drifter,0,0,44,1,0,0,71,20.9,0,0,0,0,4,4030
1746-TGTWV,P2: Solo Drifter,0,0,32,1,0,0,1,75.35,1,1,1,1,5,3514
8050-WYBND,P2: Solo Drifter,0,0,55,0,0,2,22,49.45,0,0,1,0,3,5941
2821-WARNZ,P1: Family Anchor,3,0,25,0,0,1,49,19.45,0,0,0,0,5,4170
4879-GZLFH,P4: Connected Professional,2,0,33,1,0,3,42,92.15,1,1,1,10,5,5697
8314-HTWVE,P1: Family Anchor,3,0,38,1,0,1,7,19.85,0,0,0,2,3,3973
9402-ROUMJ,P4: Connected Professional,2,0,52,1,0,3,67,100.25,1,0,3,10,3,5588
2507-QZPQS,P2: Solo Drifter,0,0,24,0,0,0,15,95.7,1,1,2,0,5,4999
7159-NOKYQ,P4: Connected Professional,2,0,42,1,0,0,67,93.15,1,0,2,5,4,4001
5707-ZMDJP,P1: Family Anchor,3,0,61,1,0,2,53,69.7,0,0,3,3,4,4590
8779-YIQQA,P1: Family Anchor,3,0,38,1,0,1,21,19.8,0,0,0,10,3,3243
7136-IHZJA,P4: Connected Professional,2,0,30,1,0,2,40,71.35,0,1,3,4,4,5807
8966-OIQHG,P1: Family Anchor,3,0,49,1,0,2,22,20.75,0,0,0,8,4,2258
7074-STDCN,P2: Solo Drifter,0,0,25,0,0,0,39,40.6,0,1,1,0,5,4436
8739-QOTTN,P1: Family Anchor,3,0,35,1,0,0,2,20.35,0,1,0,3,4,5761
1399-OUPJN,P1: Family Anchor,3,0,43,1,0,2,57,19.75,0,0,0,3,5,4235
0277-BKSQP,P1: Family Anchor,3,0,49,1,0,3,8,54.4,0,1,0,10,4,4854
5774-XZTQC,P1: Family Anchor,3,0,30,1,0,1,7,20.45,0,1,0,3,4,4484
2676-SSLTO,P2: Solo Drifter,0,0,49,0,0,0,49,66.15,0,0,1,0,3,6138
6266-QHOJZ,P2: Solo Drifter,0,0,47,0,0,0,65,89.85,1,0,3,0,3,6421
7269-JISCY,P2: Solo Drifter,0,0,48,0,0,0,55,45.05,0,0,0,0,3,4055
0363-SVHYR,P4: Connected Professional,2,0,28,1,0,3,71,86.85,0,0,4,10,4,6452
8547-NSBBO,P2: Solo Drifter,0,0,62,0,0,0,35,96.75,1,1,4,0,3,5154
6591-QGOYB,P2: Solo Drifter,0,0,29,0,0,0,17,106.65,1,1,4,0,3,2754
9070-BCKQP,P4: Connected Professional,2,0,20,1,0,0,72,110.15,1,0,3,5,3,4498
6421-SZVEM,P4: Connected Professional,2,0,30,1,0,1,28,82.85,1,0,1,4,3,5802
1328-EUZHC,P1: Family Anchor,3,0,59,1,0,0,18,20.1,0,0,0,4,4,4329
8878-RYUKI,P2: Solo Drifter,0,0,30,0,0,0,52,59.45,0,1,1,0,3,6107
9633-DENPU,P1: Family Anchor,3,0,53,1,0,0,47,58.6,0,1,1,8,4,2613
7811-JIVPF,P2: Solo Drifter,0,0,44,0,0,0,23,49.7,0,1,1,0,5,4790
7113-HIPFI,P1: Family Anchor,3,0,59,1,0,2,66,65.85,0,0,4,10,3,5500
8541-QVFKM,P2: Solo Drifter,0,0,22,0,0,0,8,73.5,1,1,0,0,3,5777
9258-CNWAC,P4: Connected Professional,2,0,23,1,0,2,71,113.65,1,0,4,2,4,6208
6374-AFWOX,P4: Connected Professional,2,0,23,1,0,0,46,65.65,0,0,4,3,4,2680
5317-FLPJF,P4: Connected Professional,2,0,25,0,0,0,66,61.35,0,0,3,0,3,4824
7621-VPNET,P4: Connected Professional,2,0,60,1,0,0,42,85.9,1,1,2,8,3,2219
6034-YMTOB,P2: Solo Drifter,0,0,62,0,0,0,5,75.65,1,1,1,0,5,2296
4903-CNOZC,P2: Solo Drifter,0,0,25,0,0,0,29,70.9,0,0,2,0,4,2064
4353-HYOJD,P1: Family Anchor,3,0,37,1,0,5,27,49.85,0,1,1,5,3,5580
7267-FRMJW,P1: Family Anchor,3,0,25,1,0,3,25,20.1,0,0,0,1,3,5306
4188-FRABG,P4: Connected Professional,2,0,36,1,0,0,57,103.05,1,1,4,4,4,5586
0620-DLSLK,P2: Solo Drifter,0,0,47,0,0,0,13,81.9,1,1,0,0,3,2054
3850-OKINF,P1: Family Anchor,3,0,42,1,0,3,71,66.2,0,0,1,0,3,4756
1156-ZFYDO,P2: Solo Drifter,0,0,57,0,0,0,1,19.75,0,1,0,0,3,3666
5549-ZGHFB,P1: Family Anchor,3,0,33,1,0,1,50,24.95,0,0,0,3,5,6019
7577-SWIFR,P2: Solo Drifter,0,0,49,0,0,0,1,89.25,1,1,0,0,5,5579
0303-WMMRN,P2: Solo Drifter,0,0,32,0,0,0,5,19.25,0,1,0,0,3,3056
6408-OTUBZ,P4: Connected Professional,2,0,44,0,0,0,66,104.55,1,0,4,0,3,4494
5204-HMGYF,P4: Connected Professional,2,0,32,1,0,2,49,87.2,0,0,4,4,3,4567
3727-OVPRY,P1: Family Anchor,3,0,32,1,0,3,66,25.7,0,0,0,3,4,5517
3797-FKOGQ,P2: Solo Drifter,0,0,31,0,0,2,11,86.2,1,1,0,0,5,3157
7622-NXQZR,P2: Solo Drifter,0,0,29,0,0,0,28,30.1,0,1,1,0,4,2653
6196-HBOBZ,P4: Connected Professional,2,0,31,1,0,0,65,99.35,1,0,3,9,4,6300
3970-XGJDU,P2: Solo Drifter,0,0,45,0,0,0,62,19.2,0,0,0,0,4,4937
7017-VFULY,P1: Family Anchor,3,0,38,1,0,0,2,20.1,0,1,0,9,3,4158
5562-YJQGT,P2: Solo Drifter,0,0,57,0,0,0,2,20.35,0,1,0,0,5,3746
8807-OPMBM,P1: Family Anchor,3,0,36,1,0,3,55,25.65,0,0,0,1,5,4466
8294-UIMBA,P2: Solo Drifter,0,0,64,0,0,0,30,94.4,1,0,1,0,5,4584
8109-YUOHE,P2: Solo Drifter,0,0,58,0,0,0,17,56.1,0,0,2,0,3,5025
5840-NVDCG,P1: Family Anchor,3,0,32,1,0,1,16,68.25,0,0,3,10,3,3559
8092-NLTGF,P2: Solo Drifter,0,0,25,0,0,0,72,24.75,0,0,0,0,5,5398
5928-QLDHB,P2: Solo Drifter,0,0,48,0,0,0,9,76.25,1,1,0,0,5,2062
9840-EFJQB,P2: Solo Drifter,0,0,43,0,0,0,1,74.35,1,1,1,0,4,4237
0696-UKTOX,P2: Solo Drifter,0,0,64,0,0,1,23,54.15,0,1,2,0,4,2496
4801-KFYKL,P1: Family Anchor,3,0,28,0,0,3,8,19.45,0,1,0,0,5,4119
3472-OAOOR,P1: Family Anchor,3,0,23,1,0,1,19,34.95,0,1,2,3,3,3422
6135-OZQVA,P2: Solo Drifter,0,0,46,0,0,0,7,53.65,0,1,1,0,4,4389
2252-JHJGE,P4: Connected Professional,2,0,24,0,0,0,61,104.0,1,0,2,0,3,4344
4188-PCPIG,P4: Connected Professional,2,0,32,1,0,0,57,70.35,0,0,3,1,3,5779
7105-BENQF,P1: Family Anchor,3,0,31,0,0,3,15,64.85,0,0,2,0,4,4442
7721-DVEKZ,P2: Solo Drifter,0,0,42,0,0,0,1,19.65,0,1,0,0,3,4639
3566-VVORZ,P2: Solo Drifter,0,0,39,1,0,0,12,45.9,0,1,0,0,3,5790
9507-HSMMZ,P2: Solo Drifter,0,0,48,0,0,0,54,20.0,0,0,0,0,3,6094
2480-SQIOB,P1: Family Anchor,3,0,40,1,0,2,4,44.8,0,1,0,1,5,2114
7813-TKCVO,P1: Family Anchor,3,0,23,1,0,0,20,20.35,0,0,0,1,3,4390
0128-MKWSG,P2: Solo Drifter,0,0,51,0,0,2,26,45.8,0,1,2,0,4,3287
4350-ZTLPI,P4: Connected Professional,2,0,36,1,0,0,53,108.95,1,0,3,1,4,4163
0361-HJRDX,P4: Connected Professional,2,0,38,0,0,0,68,64.35,0,0,4,0,3,4146
5727-MYATE,P4: Connected Professional,2,0,64,1,0,2,72,90.8,0,0,4,1,4,5028
3823-KYNQY,P2: Solo Drifter,0,0,61,0,0,0,12,24.95,0,0,0,0,5,4443
7570-WELNY,P4: Connected Professional,2,0,52,1,0,0,68,84.7,1,0,2,1,3,5520
3021-VLNRJ,P4: Connected Professional,2,0,25,0,0,2,50,70.8,0,0,3,0,4,4798
6907-FLBER,P2: Solo Drifter,0,0,62,0,0,0,1,54.3,0,1,1,0,5,3259
5982-PSMKW,P4: Connected Professional,2,0,20,1,0,2,23,91.1,0,0,4,1,4,5991
3507-GASNP,P1: Family Anchor,3,0,49,0,0,2,60,19.95,0,0,0,0,3,5316
7096-ZNBZI,P1: Family Anchor,3,0,21,1,0,0,72,26.45,0,0,0,1,4,5534
1676-MQAOA,P4: Connected Professional,2,0,32,0,0,0,72,75.1,0,0,4,0,3,6284
7566-DSRLQ,P4: Connected Professional,2,0,54,1,0,0,72,110.15,1,0,3,7,4,5065
7245-JMTTQ,P4: Connected Professional,2,0,19,0,0,0,51,111.5,1,0,3,0,4,4363
6050-IJRHS,P4: Connected Professional,2,0,47,1,0,1,70,106.5,1,0,2,2,5,6319
6202-JVYEU,P2: Solo Drifter,0,0,28,0,0,0,9,19.9,0,0,0,0,4,3643
8591-TKMZH,P4: Connected Professional,2,0,40,1,0,3,59,111.1,1,0,3,1,4,4952
0734-OXWBT,P2: Solo Drifter,0,0,44,0,0,1,3,70.7,0,1,1,0,3,2584
0365-TRTPY,P2: Solo Drifter,0,0,52,0,0,0,37,91.2,1,1,3,0,3,5135
7349-ALMUX,P2: Solo Drifter,0,0,35,0,0,0,37,65.6,0,0,4,0,4,3183
6502-KUGLL,P1: Family Anchor,3,0,29,1,0,2,14,59.45,0,1,3,4,3,5723
1841-YSJGV,P4: Connected Professional,2,0,58,1,0,0,72,109.95,1,0,3,9,4,6258
3511-BFTJW,P1: Family Anchor,3,0,25,1,0,3,72,38.5,0,0,3,8,4,4710
5018-HEKFO,P2: Solo Drifter,0,0,51,0,0,0,10,24.5,0,1,0,0,3,5594
2923-ARZLG,P1: Family Anchor,3,0,38,1,0,2,10,19.7,0,0,0,5,5,4890
3976-NLDEZ,P2: Solo Drifter,0,0,55,0,0,0,1,20.6,0,1,0,0,3,5370
2282-YGNOR,P2: Solo Drifter,0,0,42,0,0,0,29,58.0,0,0,3,0,3,2810
6854-EXGSF,P2: Solo Drifter,0,0,37,0,0,0,8,65.5,0,1,3,0,3,3033
1241-EZFMJ,P1: Family Anchor,3,0,48,1,0,0,61,25.45,0,0,0,2,4,6015
5376-PCKNB,P4: Connected Professional,2,0,35,1,0,1,72,104.45,1,0,2,5,5,4750
8044-BGWPI,P1: Family Anchor,3,0,50,1,0,2,12,21.15,0,1,0,8,4,5209
4060-LDNLU,P2: Solo Drifter,0,0,22,0,0,0,7,96.2,1,1,0,0,5,4329
3589-PPVKW,P2: Solo Drifter,0,0,19,0,0,0,9,44.4,0,1,0,0,4,5457
5887-IKKYO,P4: Connected Professional,2,0,54,1,0,2,58,94.35,1,0,2,2,4,4777
1755-RMCXH,P1: Family Anchor,3,0,37,1,0,2,2,20.3,0,1,0,5,4,5113
3858-XHYJO,P4: Connected Professional,2,0,24,1,0,0,40,105.75,1,0,2,5,4,4078
4299-SIMNS,P2: Solo Drifter,0,0,43,0,0,0,9,81.15,1,1,1,0,4,4544
7025-IWFHT,P2: Solo Drifter,0,0,62,0,0,0,41,89.55,1,0,2,0,3,5549
6261-LHRTG,P2: Solo Drifter,0,0,27,0,0,0,26,54.75,0,1,2,0,4,4020
7841-FCRQD,P4: Connected Professional,2,0,27,1,0,0,33,53.75,0,0,2,1,3,3160
2056-EVGZL,P4: Connected Professional,2,0,56,1,0,2,68,105.75,1,0,3,9,3,4437
7753-USQYQ,P2: Solo Drifter,0,0,47,0,0,0,55,64.2,0,0,2,0,3,5151
7661-CPURM,P2: Solo Drifter,0,0,49,0,0,0,19,87.7,1,0,1,0,3,4446
6233-HXJMX,P2: Solo Drifter,0,0,42,0,0,0,45,89.3,1,1,1,0,3,5470
5902-WBLSE,P1: Family Anchor,3,0,32,1,0,1,70,20.15,0,0,0,0,3,5219
3239-TPHPZ,P1: Family Anchor,3,0,60,1,0,0,12,20.05,0,0,0,10,4,5453
5115-GZDEL,P4: Connected Professional,2,0,20,0,0,3,72,67.2,0,0,4,0,3,5592
3338-CVVEH,P2: Solo Drifter,0,0,38,0,0,0,12,94.55,1,1,0,0,5,5674
4393-GEADV,P4: Connected Professional,2,0,54,1,0,3,70,114.75,1,0,4,10,3,5035
8486-AYEQH,P2: Solo Drifter,0,0,30,0,0,0,31,76.05,1,1,0,0,5,2421
2495-KZNFB,P2: Solo Drifter,0,0,26,0,0,0,33,90.65,1,1,1,0,4,4460
4560-WQAQW,P2: Solo Drifter,0,0,62,0,0,0,59,68.7,0,0,2,0,3,4244
4274-DRSQT,P2: Solo Drifter,0,0,33,0,0,0,66,88.9,1,0,1,0,5,5868
2027-DNKIV,P1: Family Anchor,3,0,28,1,0,3,37,58.75,0,0,3,1,4,3483
2885-HIJDH,P4: Connected Professional,2,0,47,1,0,3,69,86.9,0,0,3,9,3,4667
5424-RLQLC,P2: Solo Drifter,0,0,36,0,0,0,10,59.65,0,1,1,0,3,2385
6507-DTJZV,P2: Solo Drifter,0,0,50,0,0,1,13,66.4,0,1,0,0,5,3660
7673-BQGKU,P1: Family Anchor,3,0,64,1,0,3,69,20.15,0,0,0,6,4,4554
2725-IWWBA,P1: Family Anchor,3,0,52,1,0,2,46,56.9,0,0,3,9,4,4258
1061-PNTHC,P4: Connected Professional,2,0,36,1,0,2,56,109.6,1,1,3,5,3,5012
0394-YONDK,P1: Family Anchor,3,0,28,1,0,3,70,25.15,0,0,0,0,3,5114
6574-MCOEH,P1: Family Anchor,3,0,47,1,0,2,33,79.15,0,0,2,2,5,3555
7399-QHBJS,P1: Family Anchor,3,0,56,1,0,3,72,66.75,0,0,3,8,3,6063
0997-YTLNY,P2: Solo Drifter,0,0,59,0,0,2,19,48.8,0,1,1,0,3,3749
9479-HYNYL,P4: Connected Professional,2,0,48,1,0,0,71,80.7,0,0,3,8,5,5617
9708-KFDBY,P2: Solo Drifter,0,0,29,0,0,0,1,20.55,0,1,0,0,4,4801
3642-GKTCT,P4: Connected Professional,2,0,58,0,0,0,61,115.1,1,0,4,0,4,4785
0774-RMNUW,P4: Connected Professional,2,0,44,1,0,1,71,59.7,0,0,3,6,4,6420
1334-PDUKM,P4: Connected Professional,2,0,48,1,0,0,68,86.45,1,0,2,5,5,4480
0756-MPZRL,P2: Solo Drifter,0,0,35,0,0,0,46,33.7,0,0,2,0,3,3007
2242-MFOTG,P2: Solo Drifter,0,0,29,0,0,0,33,80.1,1,0,1,0,4,3957
2927-CVULT,P4: Connected Professional,2,0,64,1,0,1,53,104.05,1,0,4,1,3,4190
8745-PVESG,P2: Solo Drifter,0,0,44,0,0,0,57,41.1,0,0,3,0,4,5281
7647-GYYKX,P1: Family Anchor,3,0,48,1,0,4,54,20.35,0,0,0,1,3,5646
9700-ISPUP,P1: Family Anchor,3,0,59,1,0,1,10,65.5,0,1,2,1,5,3137
9839-ETQOE,P2: Solo Drifter,0,0,41,0,0,2,43,40.45,0,1,3,0,3,3176
9027-TMATR,P4: Connected Professional,2,0,42,1,0,0,43,78.8,0,0,3,1,4,3972
1941-HOSAM,P4: Connected Professional,2,0,20,1,0,3,1,90.1,1,1,0,1,3,4142
9110-HSGTV,P4: Connected Professional,2,0,46,0,0,0,69,82.45,0,0,3,0,3,4631
0704-VCUMB,P1: Family Anchor,3,0,64,1,0,0,61,20.25,0,0,0,1,3,5974
6171-ZTVYB,P4: Connected Professional,2,0,42,1,0,0,43,66.25,0,1,3,1,3,2168
1935-IMVBB,P4: Connected Professional,2,0,43,1,0,0,56,89.7,1,1,0,1,4,5955
2535-PBCGC,P4: Connected Professional,2,0,21,1,0,0,70,64.55,0,0,4,5,3,4858
1470-PSXNM,P4: Connected Professional,2,0,27,1,0,2,49,93.65,1,0,2,7,3,5542
2498-XLDZR,P4: Connected Professional,2,0,26,1,0,1,32,73.6,0,0,4,1,4,4343
5338-YHWYT,P2: Solo Drifter,0,0,45,0,0,1,37,61.45,0,0,3,0,3,5447
7718-UPSKJ,P4: Connected Professional,2,0,59,1,0,0,69,106.4,1,0,3,9,4,4328
8731-WBBMB,P4: Connected Professional,2,0,26,1,0,0,26,81.9,0,1,3,7,4,3350
1448-CYWKC,P4: Connected Professional,2,0,61,1,0,3,58,105.2,1,0,2,2,4,4605
7901-IIDQV,P2: Solo Drifter,0,0,28,0,0,0,24,54.6,0,0,1,0,3,3398
2690-DVRVK,P1: Family Anchor,3,0,27,1,0,2,5,20.55,0,0,0,1,3,3629
1270-XKUCC,P1: Family Anchor,3,0,24,1,0,1,30,19.7,0,0,0,1,3,5045
0334-ZFJSR,P4: Connected Professional,2,0,41,1,0,0,55,66.05,0,0,3,0,4,5501
5583-EJXRD,P4: Connected Professional,2,0,19,1,0,2,44,54.05,0,0,4,1,4,4896
4565-EVZMJ,P2: Solo Drifter,0,0,55,0,0,0,47,58.9,0,0,3,0,4,5774
3327-YBAKM,P4: Connected Professional,2,0,31,1,0,0,64,96.9,1,0,2,10,3,5369
9441-QHEVC,P2: Solo Drifter,0,0,61,0,0,0,1,19.1,0,1,0,0,4,2091
6705-LNMDD,P2: Solo Drifter,0,0,38,0,0,0,20,50.0,0,1,1,0,3,5741
2580-ASVVY,P4: Connected Professional,2,0,23,1,0,0,37,45.4,0,0,2,1,4,4051
3370-GQEAL,P1: Family Anchor,3,0,63,1,0,2,30,85.45,1,1,0,9,3,3409
5032-USPKF,P2: Solo Drifter,0,0,57,0,0,0,38,84.1,0,0,3,0,3,2604
4254-QPEDE,P4: Connected Professional,2,0,22,1,0,0,52,66.25,0,0,4,3,4,4275
6283-GITPX,P4: Connected Professional,2,0,20,0,0,3,71,76.9,0,0,4,0,3,4633
0771-CHWSK,P2: Solo Drifter,0,0,56,0,0,0,66,74.6,0,0,3,0,3,4838
9788-HNGUT,P4: Connected Professional,2,0,45,1,0,0,72,116.95,1,0,4,9,3,5949
9495-REDIY,P1: Family Anchor,3,0,56,0,0,2,25,40.65,0,0,1,0,3,5079
5375-XLDOF,P4: Connected Professional,2,0,24,1,0,3,69,114.35,1,0,4,7,4,6082
1172-VIYBP,P1: Family Anchor,3,0,54,1,0,3,53,69.7,0,0,2,9,3,4975
6559-PDZLR,P4: Connected Professional,2,0,26,0,0,0,26,98.65,1,1,2,0,3,4191
8992-OBVDG,P2: Solo Drifter,0,0,25,0,0,0,21,61.65,0,1,1,0,4,2926
4273-MBHYA,P2: Solo Drifter,0,0,38,0,0,1,1,89.35,1,1,0,0,3,2432
4724-WXVWF,P2: Solo Drifter,0,0,28,0,0,0,48,95.4,1,1,2,0,3,4334
5701-GUXDC,P4: Connected Professional,2,0,24,1,0,0,26,35.4,0,0,2,4,3,2519
1460-UZPRJ,P1: Family Anchor,3,0,39,1,0,0,60,19.95,0,0,0,7,4,5971
6082-GLJIX,P2: Solo Drifter,0,0,50,0,0,0,18,19.25,0,1,0,0,5,4769
2495-TTHBQ,P2: Solo Drifter,0,0,52,0,0,1,4,20.4,0,0,0,0,3,5602
0485-ZBSLN,P1: Family Anchor,3,0,52,1,0,2,65,24.75,0,0,0,4,5,6263
3810-PJUHR,P1: Family Anchor,3,0,63,1,0,1,70,25.35,0,0,0,6,3,6059
0847-HGRML,P1: Family Anchor,3,0,44,0,0,2,62,20.0,0,0,0,0,3,4402
8232-CTLKO,P1: Family Anchor,3,0,58,1,0,2,66,59.75,0,0,1,9,3,5979
9227-YBAXE,P4: Connected Professional,2,0,23,1,0,2,65,82.5,0,0,3,0,3,5314
9860-LISIZ,P2: Solo Drifter,0,0,19,0,0,0,34,20.35,0,1,0,0,5,2864
0112-QAWRZ,P1: Family Anchor,3,0,49,1,0,2,16,90.8,1,1,1,8,3,5560
4043-MKDTV,P4: Connected Professional,2,0,54,1,0,0,71,105.25,1,0,3,10,5,6319
9229-RQABD,P2: Solo Drifter,0,0,45,0,0,0,18,23.75,0,0,0,0,4,3076
8313-KTIHG,P2: Solo Drifter,0,0,54,0,0,0,4,61.3,0,1,1,0,3,5281
5320-BRKGK,P4: Connected Professional,2,0,28,1,0,2,58,75.8,0,0,3,1,3,4292
6284-KMNUF,P4: Connected Professional,2,0,33,1,0,0,56,98.0,1,0,1,10,3,4615
6229-UOLQL,P1: Family Anchor,3,0,24,1,0,2,56,52.0,0,0,3,8,3,5845
3137-LUPIX,P2: Solo Drifter,0,0,58,0,0,0,4,64.4,0,1,1,0,4,3334
6143-JQKEA,P2: Solo Drifter,0,0,34,0,0,0,10,45.8,0,1,0,0,3,5586
8676-OOQEJ,P2: Solo Drifter,0,0,52,0,0,0,4,30.5,0,1,1,0,4,3030
9701-CDXHR,P2: Solo Drifter,0,0,63,1,0,0,51,69.15,1,1,0,1,4,5187
8124-NZVGJ,P2: Solo Drifter,0,0,29,0,0,0,6,49.25,0,0,1,0,3,2979
2162-FRZAA,P1: Family Anchor,3,0,45,1,0,2,63,39.35,0,0,3,7,5,5374
5118-MUEYH,P4: Connected Professional,2,0,22,1,0,0,48,105.1,1,1,2,4,3,3109
5627-TVBPP,P1: Family Anchor,3,0,44,0,0,1,35,20.1,0,0,0,0,4,3726
3936-QQFLL,P2: Solo Drifter,0,0,58,0,0,0,2,19.75,0,1,0,0,4,4064
2589-AYCRP,P2: Solo Drifter,0,0,63,0,0,0,50,19.75,0,0,0,0,4,4934
4067-HLYQI,P2: Solo Drifter,0,0,43,0,0,0,33,70.4,1,1,0,0,4,4860
5124-EOGYE,P2: Solo Drifter,0,0,59,0,0,0,31,20.45,0,0,0,0,3,2598
5057-RKGLH,P1: Family Anchor,3,0,22,1,0,1,9,20.35,0,0,0,9,3,5352
0292-WEGCH,P4: Connected Professional,2,0,40,1,0,2,54,86.2,0,1,3,7,3,6275
8910-ICHIU,P4: Connected Professional,2,0,27,0,0,0,46,95.65,1,0,3,0,3,4727
4097-YODCF,P4: Connected Professional,2,0,35,0,0,1,34,103.8,1,0,2,0,4,5382
9715-WZCLW,P4: Connected Professional,2,0,28,1,0,2,71,97.2,1,0,1,7,3,4603
9786-YWNHU,P1: Family Anchor,3,0,62,1,0,2,63,63.55,0,0,4,6,3,5733
6407-GSJNL,P2: Solo Drifter,0,0,56,0,0,0,51,24.95,0,0,0,0,5,5458
4049-ZPALD,P4: Connected Professional,2,0,35,1,0,0,64,99.0,1,0,2,7,4,5483
6833-JMZYP,P2: Solo Drifter,0,0,54,0,0,0,15,94.0,1,1,1,0,3,4521
1310-QRITU,P2: Solo Drifter,0,0,40,0,0,0,18,50.3,0,1,0,0,3,5877
8961-QDZZJ,P4: Connected Professional,2,0,35,1,0,2,57,95.0,1,0,1,3,5,6245
9715-SBVSU,P4: Connected Professional,2,0,20,1,0,1,14,61.4,0,0,2,3,4,3186
7929-SKFGK,P4: Connected Professional,2,0,23,1,0,0,70,114.3,1,0,4,10,4,4280
2300-RQGOI,P2: Solo Drifter,0,0,33,0,0,0,38,20.05,0,0,0,0,5,2295
3563-SVYLG,P1: Family Anchor,3,0,38,1,0,1,68,62.65,0,0,4,4,3,5215
4998-IKFSE,P2: Solo Drifter,0,0,27,0,0,0,30,100.45,1,1,1,0,5,3936
8630-QSGXK,P4: Connected Professional,2,0,39,1,0,0,51,75.2,0,0,1,10,3,4708
2455-USLMV,P2: Solo Drifter,0,0,30,0,0,0,31,84.75,1,1,2,0,3,3727
9488-FVZCC,P4: Connected Professional,2,0,35,1,0,1,72,79.5,0,0,4,5,3,4390
5995-WWKKG,P2: Solo Drifter,0,0,62,0,0,0,37,19.8,0,0,0,0,5,5987
7879-CGSFV,P4: Connected Professional,2,0,19,0,0,0,55,100.9,1,0,2,0,4,5101
9921-EZKBY,P4: Connected Professional,2,0,55,0,0,3,33,95.3,1,1,2,0,4,3087
7432-FFVAR,P4: Connected Professional,2,0,23,1,0,3,46,90.95,1,0,2,2,5,5187
7246-ZGQDF,P2: Solo Drifter,0,0,63,0,0,3,1,54.5,0,1,2,0,3,4359
4456-RHSNB,P1: Family Anchor,3,0,43,1,0,1,19,49.6,0,1,1,3,3,5735
2481-SBOYW,P1: Family Anchor,3,0,62,0,0,1,61,25.0,0,0,0,0,4,4673
